model_name,column_name,column_type,comment,index
model.sap_source.stg_sap__pa0031,grpvl,,Grouping value for personnel assignments,
model.sap_source.stg_sap__pa0031,histo,,Historical record flag,
model.sap_source.stg_sap__pa0031,itbld,,Infotype screen control,
model.sap_source.stg_sap__pa0031,itxex,,Text exists for infotype,
model.sap_source.stg_sap__pa0031,ordex,,Confirmation fields exist,
model.sap_source.stg_sap__pa0031,preas,,Reason for changing master data,
model.sap_source.stg_sap__pa0031,refex,,Reference fields exist,
model.sap_source.stg_sap__pa0031,rese1,,Reserved field/unused field of length 2,
model.sap_source.stg_sap__pa0031,rese2,,Reserved field/unused field of length 2,
model.sap_source.stg_sap__pa0031,rfp01,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp02,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp03,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp04,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp05,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp06,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp07,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp08,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp09,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp10,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp11,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp12,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp13,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp14,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp15,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp16,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp17,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp18,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp19,,Reference personnel number,
model.sap_source.stg_sap__pa0031,rfp20,,Reference personnel number,
model.sap_source.stg_sap__pa0031,uname,,Name of person who changed object,
model.sap_source.stg_sap__pa0031,MANDT,TEXT,,
model.sap_source.stg_sap__pa0031,PERNR,TEXT,,
model.sap_source.stg_sap__pa0031,SUBTY,TEXT,,
model.sap_source.stg_sap__pa0031,OBJPS,TEXT,,
model.sap_source.stg_sap__pa0031,SPRPS,TEXT,,
model.sap_source.stg_sap__pa0031,ENDDA,TEXT,,
model.sap_source.stg_sap__pa0031,BEGDA,TEXT,,
model.sap_source.stg_sap__pa0031,SEQNR,TEXT,,
model.sap_source.stg_sap__pa0031,AEDTM,TEXT,,
model.sap_source.stg_sap__pa0031,FLAG1,TEXT,,
model.sap_source.stg_sap__pa0031,FLAG2,TEXT,,
model.sap_source.stg_sap__pa0031,FLAG3,TEXT,,
model.sap_source.stg_sap__pa0031,FLAG4,TEXT,,
model.sap_source.stg_sap__pa0031,GRPVL,TEXT,,
model.sap_source.stg_sap__pa0031,HISTO,TEXT,,
model.sap_source.stg_sap__pa0031,ITBLD,TEXT,,
model.sap_source.stg_sap__pa0031,ITXEX,TEXT,,
model.sap_source.stg_sap__pa0031,ORDEX,TEXT,,
model.sap_source.stg_sap__pa0031,PREAS,TEXT,,
model.sap_source.stg_sap__pa0031,REFEX,TEXT,,
model.sap_source.stg_sap__pa0031,RESE1,TEXT,,
model.sap_source.stg_sap__pa0031,RESE2,TEXT,,
model.sap_source.stg_sap__pa0031,RFP01,TEXT,,
model.sap_source.stg_sap__pa0031,RFP02,TEXT,,
model.sap_source.stg_sap__pa0031,RFP03,TEXT,,
model.sap_source.stg_sap__pa0031,RFP04,TEXT,,
model.sap_source.stg_sap__pa0031,RFP05,TEXT,,
model.sap_source.stg_sap__pa0031,RFP06,TEXT,,
model.sap_source.stg_sap__pa0031,RFP07,TEXT,,
model.sap_source.stg_sap__pa0031,RFP08,TEXT,,
model.sap_source.stg_sap__pa0031,RFP09,TEXT,,
model.sap_source.stg_sap__pa0031,RFP10,TEXT,,
model.sap_source.stg_sap__pa0031,RFP11,TEXT,,
model.sap_source.stg_sap__pa0031,RFP12,TEXT,,
model.sap_source.stg_sap__pa0031,RFP13,TEXT,,
model.sap_source.stg_sap__pa0031,RFP14,TEXT,,
model.sap_source.stg_sap__pa0031,RFP15,TEXT,,
model.sap_source.stg_sap__pa0031,RFP16,TEXT,,
model.sap_source.stg_sap__pa0031,RFP17,TEXT,,
model.sap_source.stg_sap__pa0031,RFP18,TEXT,,
model.sap_source.stg_sap__pa0031,RFP19,TEXT,,
model.sap_source.stg_sap__pa0031,RFP20,TEXT,,
model.sap_source.stg_sap__pa0031,UNAME,TEXT,,
model.sap_source.stg_sap__bkpf,mandt,,Client,
model.sap_source.stg_sap__bkpf,gjahr,,Fiscal year,
model.sap_source.stg_sap__bkpf,bukrs,,Company code,
model.sap_source.stg_sap__bkpf,belnr,,Accounting document number,
model.sap_source.stg_sap__bkpf,blart,,Document type,
model.sap_source.stg_sap__bkpf,bldat,,Document date in document,
model.sap_source.stg_sap__bkpf,monat,,Fiscal period,
model.sap_source.stg_sap__bkpf,cpudt,,Day on which accounting document was entered,
model.sap_source.stg_sap__bkpf,xblnr,,Reference document number,
model.sap_source.stg_sap__bkpf,waers,,Currency key,
model.sap_source.stg_sap__bkpf,glvor,,Business transaction,
model.sap_source.stg_sap__bkpf,awkey,,Reference key,
model.sap_source.stg_sap__bkpf,fikrs,,Financial management area,
model.sap_source.stg_sap__bkpf,hwaer,,Local currency,
model.sap_source.stg_sap__bkpf,hwae2,,Currency key of second local currency,
model.sap_source.stg_sap__bkpf,hwae3,,Currency key of third local currency,
model.sap_source.stg_sap__bkpf,awsys,,Logical system,
model.sap_source.stg_sap__bkpf,ldgrp,,Ledger group,
model.sap_source.stg_sap__bkpf,kursf,,Exchange rate,
model.sap_source.stg_sap__bkpf,xreorg,,Doc. contains open item that was transferred during reorg.,
model.sap_source.stg_sap__bkpf,MANDT,TEXT,,
model.sap_source.stg_sap__bkpf,BUKRS,TEXT,,
model.sap_source.stg_sap__bkpf,BELNR,TEXT,,
model.sap_source.stg_sap__bkpf,GJAHR,TEXT,,
model.sap_source.stg_sap__bkpf,BLART,TEXT,,
model.sap_source.stg_sap__bkpf,BLDAT,TEXT,,
model.sap_source.stg_sap__bkpf,MONAT,NUMBER,,
model.sap_source.stg_sap__bkpf,CPUDT,TEXT,,
model.sap_source.stg_sap__bkpf,XBLNR,NUMBER,,
model.sap_source.stg_sap__bkpf,WAERS,TEXT,,
model.sap_source.stg_sap__bkpf,GLVOR,TEXT,,
model.sap_source.stg_sap__bkpf,AWKEY,TEXT,,
model.sap_source.stg_sap__bkpf,FIKRS,NUMBER,,
model.sap_source.stg_sap__bkpf,HWAER,TEXT,,
model.sap_source.stg_sap__bkpf,HWAE2,TEXT,,
model.sap_source.stg_sap__bkpf,HWAE3,TEXT,,
model.sap_source.stg_sap__bkpf,AWSYS,NUMBER,,
model.sap_source.stg_sap__bkpf,LDGRP,NUMBER,,
model.sap_source.stg_sap__bkpf,KURSF,NUMBER,,
model.sap_source.stg_sap__bkpf,XREORG,NUMBER,,
model.sap_source.stg_sap__bseg,mandt,,Client,
model.sap_source.stg_sap__bseg,bukrs,,Company code,
model.sap_source.stg_sap__bseg,belnr,,Accounting document number,
model.sap_source.stg_sap__bseg,gjahr,,Fiscal year,
model.sap_source.stg_sap__bseg,buzei,,Number of line item within accounting document,
model.sap_source.stg_sap__bseg,anln1,,Main asset number,
model.sap_source.stg_sap__bseg,anln2,,Asset subnumber,
model.sap_source.stg_sap__bseg,aufnr,,Order number,
model.sap_source.stg_sap__bseg,augbl,,Document number of the clearing document,
model.sap_source.stg_sap__bseg,augdt,,Clearing date,
model.sap_source.stg_sap__bseg,ebeln,,Purchasing document number,
model.sap_source.stg_sap__bseg,ebelp,,Item number of purchasing document,
model.sap_source.stg_sap__bseg,eten2,,Delivery schedule line number,
model.sap_source.stg_sap__bseg,filkd,,Account number of the branch,
model.sap_source.stg_sap__bseg,gsber,,Business area,
model.sap_source.stg_sap__bseg,koart,,Account type,
model.sap_source.stg_sap__bseg,kostl,,Cost center,
model.sap_source.stg_sap__bseg,maber,,Dunning Area,
model.sap_source.stg_sap__bseg,madat,,Last dunned on,
model.sap_source.stg_sap__bseg,mansp,,Dunning block,
model.sap_source.stg_sap__bseg,manst,,Dunning level,
model.sap_source.stg_sap__bseg,mschl,,Dunning key,
model.sap_source.stg_sap__bseg,mwskz,,Tax on sales/purchases code,
model.sap_source.stg_sap__bseg,posn2,,Sales document item,
model.sap_source.stg_sap__bseg,qbshb,,Withholding tax amount (in document currency),
model.sap_source.stg_sap__bseg,qsfbt,,Withholding tax-exempt amount (in document currency),
model.sap_source.stg_sap__bseg,qsshb,,Withholding tax base amount,
model.sap_source.stg_sap__bseg,rebzg,,Number of the invoice the transaction belongs to,
model.sap_source.stg_sap__bseg,samnr,,Invoice list number,
model.sap_source.stg_sap__bseg,sgtxt,,Item text,
model.sap_source.stg_sap__bseg,shkzg,,Debit/credit indicator,
model.sap_source.stg_sap__bseg,skfbt,,Amount eligible for cash discount in document currency,
model.sap_source.stg_sap__bseg,wskto,,Cash discount amount in document currency,
model.sap_source.stg_sap__bseg,sknto,,Cash discount amount in local currency,
model.sap_source.stg_sap__bseg,umsks,,Special G/L transaction type,
model.sap_source.stg_sap__bseg,umskz,,Special G/L indicator,
model.sap_source.stg_sap__bseg,uzawe,,Payment method supplement,
model.sap_source.stg_sap__bseg,valut,,Value date,
model.sap_source.stg_sap__bseg,vbel2,,Sales document,
model.sap_source.stg_sap__bseg,vbeln,,Billing document,
model.sap_source.stg_sap__bseg,vbewa,,Flow type,
model.sap_source.stg_sap__bseg,vbund,,Company id of trading partner,
model.sap_source.stg_sap__bseg,vertn,,Contract number,
model.sap_source.stg_sap__bseg,vertt,,Contract type,
model.sap_source.stg_sap__bseg,werks,,Plant,
model.sap_source.stg_sap__bseg,wverw,,Bill of exchange usage type,
model.sap_source.stg_sap__bseg,xzahl,,Indicator (Is the posting key used in a payment transaction?),
model.sap_source.stg_sap__bseg,zbd1p,,Cash discount percentage 1,
model.sap_source.stg_sap__bseg,zbd1t,,Cash discount days 1,
model.sap_source.stg_sap__bseg,zbd2p,,Cash discount percentage 2,
model.sap_source.stg_sap__bseg,zbd2t,,Cash discount days 2,
model.sap_source.stg_sap__bseg,zbd3t,,Net payment terms period,
model.sap_source.stg_sap__bseg,zfbdt,,Baseline date for due date calculation,
model.sap_source.stg_sap__bseg,zlsch,,Payment method,
model.sap_source.stg_sap__bseg,zlspr,,Payment block key,
model.sap_source.stg_sap__bseg,zterm,,Terms of payment key,
model.sap_source.stg_sap__bseg,zuonr,,Assignment number,
model.sap_source.stg_sap__bseg,xref1,,Business partner reference key,
model.sap_source.stg_sap__bseg,xref2,,Business partner reference key,
model.sap_source.stg_sap__bseg,rstgr,,Reason code for payments,
model.sap_source.stg_sap__bseg,rebzt,,Follow-on document type,
model.sap_source.stg_sap__bseg,pswsl,,Update currency for general ledger transaction figures,
model.sap_source.stg_sap__bseg,pswbt,,Amount for updating in general ledger,
model.sap_source.stg_sap__bseg,hkont,,General ledger account,
model.sap_source.stg_sap__bseg,xnegp,,Indicator (Negative posting),
model.sap_source.stg_sap__bseg,zbfix,,Fixed payment terms,
model.sap_source.stg_sap__bseg,rfzei,,Payment card item,
model.sap_source.stg_sap__bseg,ccbtc,,Payment cards (Settlement run),
model.sap_source.stg_sap__bseg,kkber,,Credit control area,
model.sap_source.stg_sap__bseg,xref3,,Reference key for line item,
model.sap_source.stg_sap__bseg,dtws1,,Instruction key 1,
model.sap_source.stg_sap__bseg,dtws2,,Instruction key 2,
model.sap_source.stg_sap__bseg,dtws3,,Instruction key 3,
model.sap_source.stg_sap__bseg,dtws4,,Instruction key 4,
model.sap_source.stg_sap__bseg,absbt,,Credit management (Hedged amount),
model.sap_source.stg_sap__bseg,projk,,Work Breakdown Structure Element (WBS Element),
model.sap_source.stg_sap__bseg,xpypr,,Indicator (Items from payment program blocked),
model.sap_source.stg_sap__bseg,kidno,,Payment reference,
model.sap_source.stg_sap__bseg,bupla,,Business place,
model.sap_source.stg_sap__bseg,secco,,Section code,
model.sap_source.stg_sap__bseg,pycur,,Currency for automatic payment,
model.sap_source.stg_sap__bseg,pyamt,,Amount in payment currency,
model.sap_source.stg_sap__bseg,xragl,,Indicator (Clearing was reversed),
model.sap_source.stg_sap__bseg,cession_kz,,Accounts receivable pledging indicator,
model.sap_source.stg_sap__bseg,buzid,,Identification of the line item,
model.sap_source.stg_sap__bseg,auggj,,Fiscal year of clearing document,
model.sap_source.stg_sap__bseg,agzei,,Clearing item,
model.sap_source.stg_sap__bseg,bdiff,,Valuation difference,
model.sap_source.stg_sap__bseg,bdif2,,Valuation difference for the second local currency,
model.sap_source.stg_sap__bseg,bdif3,,Valuation difference for the third local currency,
model.sap_source.stg_sap__bseg,bewar,,Transaction type,
model.sap_source.stg_sap__bseg,dabrz,,Reference date for settlement,
model.sap_source.stg_sap__bseg,dmbtr,,Amount in local currency,
model.sap_source.stg_sap__bseg,fkber,,Functional area,
model.sap_source.stg_sap__bseg,fkber_long,,Functional area,
model.sap_source.stg_sap__bseg,imkey,,Internal key for real estate object,
model.sap_source.stg_sap__bseg,kstar,,Cost element,
model.sap_source.stg_sap__bseg,kunnr,,Customer numbers,
model.sap_source.stg_sap__bseg,lifnr,,Account number of vendor or creditor,
model.sap_source.stg_sap__bseg,meins,,Base unit of measure,
model.sap_source.stg_sap__bseg,menge,,Quantity,
model.sap_source.stg_sap__bseg,pargb,,Trading partner's business area,
model.sap_source.stg_sap__bseg,pfkber,,Partner functional area,
model.sap_source.stg_sap__bseg,pprct,,Partner profit center,
model.sap_source.stg_sap__bseg,saknr,,G/L account number,
model.sap_source.stg_sap__bseg,wrbtr,,Amount in document currency,
model.sap_source.stg_sap__bseg,xopvw,,Indicator (Open item management?),
model.sap_source.stg_sap__bseg,xlgclr,,Clearing specific to ledger groups,
model.sap_source.stg_sap__bseg,zzspreg,,Special region,
model.sap_source.stg_sap__bseg,zzbuspartn,,Business partner,
model.sap_source.stg_sap__bseg,zzproduct,,Product group,
model.sap_source.stg_sap__bseg,zzloca,,City,
model.sap_source.stg_sap__bseg,zzchan,,Distribution channel,
model.sap_source.stg_sap__bseg,zzlob,,Business line,
model.sap_source.stg_sap__bseg,zzuserfld1,,Territory,
model.sap_source.stg_sap__bseg,zzuserfld2,,Owner/Cont.,
model.sap_source.stg_sap__bseg,zzuserfld3,,Vein,
model.sap_source.stg_sap__bseg,zzregion,,User defined regions,
model.sap_source.stg_sap__bseg,zzstate,,State/province code,
model.sap_source.stg_sap__bseg,MANDT,TEXT,,
model.sap_source.stg_sap__bseg,BUKRS,TEXT,,
model.sap_source.stg_sap__bseg,BELNR,TEXT,,
model.sap_source.stg_sap__bseg,GJAHR,TEXT,,
model.sap_source.stg_sap__bseg,BUZEI,TEXT,,
model.sap_source.stg_sap__bseg,ANLN1,NUMBER,,
model.sap_source.stg_sap__bseg,ANLN2,NUMBER,,
model.sap_source.stg_sap__bseg,AUFNR,NUMBER,,
model.sap_source.stg_sap__bseg,AUGBL,NUMBER,,
model.sap_source.stg_sap__bseg,AUGDT,NUMBER,,
model.sap_source.stg_sap__bseg,EBELN,NUMBER,,
model.sap_source.stg_sap__bseg,EBELP,NUMBER,,
model.sap_source.stg_sap__bseg,ETEN2,NUMBER,,
model.sap_source.stg_sap__bseg,FILKD,NUMBER,,
model.sap_source.stg_sap__bseg,GSBER,NUMBER,,
model.sap_source.stg_sap__bseg,KOART,TEXT,,
model.sap_source.stg_sap__bseg,KOSTL,NUMBER,,
model.sap_source.stg_sap__bseg,MABER,NUMBER,,
model.sap_source.stg_sap__bseg,MADAT,NUMBER,,
model.sap_source.stg_sap__bseg,MANSP,NUMBER,,
model.sap_source.stg_sap__bseg,MANST,NUMBER,,
model.sap_source.stg_sap__bseg,MSCHL,NUMBER,,
model.sap_source.stg_sap__bseg,MWSKZ,NUMBER,,
model.sap_source.stg_sap__bseg,POSN2,NUMBER,,
model.sap_source.stg_sap__bseg,QBSHB,NUMBER,,
model.sap_source.stg_sap__bseg,QSFBT,NUMBER,,
model.sap_source.stg_sap__bseg,QSSHB,NUMBER,,
model.sap_source.stg_sap__bseg,REBZG,NUMBER,,
model.sap_source.stg_sap__bseg,SAMNR,NUMBER,,
model.sap_source.stg_sap__bseg,SGTXT,TEXT,,
model.sap_source.stg_sap__bseg,SHKZG,TEXT,,
model.sap_source.stg_sap__bseg,SKFBT,NUMBER,,
model.sap_source.stg_sap__bseg,WSKTO,NUMBER,,
model.sap_source.stg_sap__bseg,SKNTO,NUMBER,,
model.sap_source.stg_sap__bseg,UMSKS,NUMBER,,
model.sap_source.stg_sap__bseg,UMSKZ,NUMBER,,
model.sap_source.stg_sap__bseg,UZAWE,NUMBER,,
model.sap_source.stg_sap__bseg,VALUT,NUMBER,,
model.sap_source.stg_sap__bseg,VBEL2,NUMBER,,
model.sap_source.stg_sap__bseg,VBELN,NUMBER,,
model.sap_source.stg_sap__bseg,VBEWA,NUMBER,,
model.sap_source.stg_sap__bseg,VBUND,NUMBER,,
model.sap_source.stg_sap__bseg,VERTN,NUMBER,,
model.sap_source.stg_sap__bseg,VERTT,NUMBER,,
model.sap_source.stg_sap__bseg,WERKS,NUMBER,,
model.sap_source.stg_sap__bseg,WVERW,NUMBER,,
model.sap_source.stg_sap__bseg,XZAHL,TEXT,,
model.sap_source.stg_sap__bseg,ZBD1P,NUMBER,,
model.sap_source.stg_sap__bseg,ZBD1T,NUMBER,,
model.sap_source.stg_sap__bseg,ZBD2P,NUMBER,,
model.sap_source.stg_sap__bseg,ZBD2T,NUMBER,,
model.sap_source.stg_sap__bseg,ZBD3T,NUMBER,,
model.sap_source.stg_sap__bseg,ZFBDT,NUMBER,,
model.sap_source.stg_sap__bseg,ZLSCH,NUMBER,,
model.sap_source.stg_sap__bseg,ZLSPR,NUMBER,,
model.sap_source.stg_sap__bseg,ZTERM,NUMBER,,
model.sap_source.stg_sap__bseg,ZUONR,NUMBER,,
model.sap_source.stg_sap__bseg,XREF1,NUMBER,,
model.sap_source.stg_sap__bseg,XREF2,NUMBER,,
model.sap_source.stg_sap__bseg,RSTGR,NUMBER,,
model.sap_source.stg_sap__bseg,REBZT,NUMBER,,
model.sap_source.stg_sap__bseg,PSWSL,TEXT,,
model.sap_source.stg_sap__bseg,PSWBT,NUMBER,,
model.sap_source.stg_sap__bseg,HKONT,NUMBER,,
model.sap_source.stg_sap__bseg,XNEGP,NUMBER,,
model.sap_source.stg_sap__bseg,ZBFIX,NUMBER,,
model.sap_source.stg_sap__bseg,RFZEI,NUMBER,,
model.sap_source.stg_sap__bseg,CCBTC,NUMBER,,
model.sap_source.stg_sap__bseg,KKBER,NUMBER,,
model.sap_source.stg_sap__bseg,XREF3,NUMBER,,
model.sap_source.stg_sap__bseg,DTWS1,NUMBER,,
model.sap_source.stg_sap__bseg,DTWS2,NUMBER,,
model.sap_source.stg_sap__bseg,DTWS3,NUMBER,,
model.sap_source.stg_sap__bseg,DTWS4,NUMBER,,
model.sap_source.stg_sap__bseg,ABSBT,NUMBER,,
model.sap_source.stg_sap__bseg,PROJK,NUMBER,,
model.sap_source.stg_sap__bseg,XPYPR,NUMBER,,
model.sap_source.stg_sap__bseg,KIDNO,NUMBER,,
model.sap_source.stg_sap__bseg,BUPLA,NUMBER,,
model.sap_source.stg_sap__bseg,SECCO,NUMBER,,
model.sap_source.stg_sap__bseg,PYCUR,NUMBER,,
model.sap_source.stg_sap__bseg,PYAMT,NUMBER,,
model.sap_source.stg_sap__bseg,XRAGL,NUMBER,,
model.sap_source.stg_sap__bseg,CESSION_KZ,NUMBER,,
model.sap_source.stg_sap__bseg,BUZID,NUMBER,,
model.sap_source.stg_sap__bseg,AUGGJ,NUMBER,,
model.sap_source.stg_sap__bseg,AGZEI,NUMBER,,
model.sap_source.stg_sap__bseg,BDIFF,NUMBER,,
model.sap_source.stg_sap__bseg,BDIF2,NUMBER,,
model.sap_source.stg_sap__bseg,BDIF3,NUMBER,,
model.sap_source.stg_sap__bseg,BEWAR,NUMBER,,
model.sap_source.stg_sap__bseg,DABRZ,NUMBER,,
model.sap_source.stg_sap__bseg,DMBTR,NUMBER,,
model.sap_source.stg_sap__bseg,FKBER,NUMBER,,
model.sap_source.stg_sap__bseg,FKBER_LONG,NUMBER,,
model.sap_source.stg_sap__bseg,IMKEY,NUMBER,,
model.sap_source.stg_sap__bseg,KSTAR,NUMBER,,
model.sap_source.stg_sap__bseg,KUNNR,NUMBER,,
model.sap_source.stg_sap__bseg,LIFNR,NUMBER,,
model.sap_source.stg_sap__bseg,MEINS,NUMBER,,
model.sap_source.stg_sap__bseg,MENGE,NUMBER,,
model.sap_source.stg_sap__bseg,PARGB,NUMBER,,
model.sap_source.stg_sap__bseg,PFKBER,NUMBER,,
model.sap_source.stg_sap__bseg,PPRCT,NUMBER,,
model.sap_source.stg_sap__bseg,SAKNR,NUMBER,,
model.sap_source.stg_sap__bseg,WRBTR,NUMBER,,
model.sap_source.stg_sap__bseg,XOPVW,NUMBER,,
model.sap_source.stg_sap__bseg,XLGCLR,NUMBER,,
model.sap_source.stg_sap__bseg,ZZSPREG,NUMBER,,
model.sap_source.stg_sap__bseg,ZZBUSPARTN,NUMBER,,
model.sap_source.stg_sap__bseg,ZZPRODUCT,NUMBER,,
model.sap_source.stg_sap__bseg,ZZLOCA,NUMBER,,
model.sap_source.stg_sap__bseg,ZZCHAN,NUMBER,,
model.sap_source.stg_sap__bseg,ZZLOB,NUMBER,,
model.sap_source.stg_sap__bseg,ZZUSERFLD1,NUMBER,,
model.sap_source.stg_sap__bseg,ZZUSERFLD2,NUMBER,,
model.sap_source.stg_sap__bseg,ZZUSERFLD3,NUMBER,,
model.sap_source.stg_sap__bseg,ZZREGION,NUMBER,,
model.sap_source.stg_sap__bseg,ZZSTATE,NUMBER,,
model.sap_source.stg_sap__pa0000,mandt,,Client,
model.sap_source.stg_sap__pa0000,pernr,,Personnel number,
model.sap_source.stg_sap__pa0000,subty,,Subtype,
model.sap_source.stg_sap__pa0000,objps,,Object identification,
model.sap_source.stg_sap__pa0000,sprps,,Lock indicator for HR master data record,
model.sap_source.stg_sap__pa0000,begda,,Start date,
model.sap_source.stg_sap__pa0000,endda,,End date,
model.sap_source.stg_sap__pa0000,seqnr,,Number of infotype record with same key,
model.sap_source.stg_sap__pa0000,aedtm,,Last changed on,
model.sap_source.stg_sap__pa0000,flag1,,Reserved field/Unused field,
model.sap_source.stg_sap__pa0000,flag2,,Reserved field/Unused field,
model.sap_source.stg_sap__pa0000,flag3,,Reserved field/Unused field,
model.sap_source.stg_sap__pa0000,flag4,,Reserved field/Unused field,
model.sap_source.stg_sap__pa0000,grpvl,,Grouping value for personnel assignments,
model.sap_source.stg_sap__pa0000,histo,,Historical record flag,
model.sap_source.stg_sap__pa0000,itbld,,Infotype screen control,
model.sap_source.stg_sap__pa0000,itxex,,Text exists for infotype,
